date,id,group,converted
2023-08-13,6332878,test,0
2023-08-13,7851256,test,0
2023-08-13,4631925,test,0
2023-08-13,4942084,test,0
2023-08-13,4624710,test,0
2023-08-13,4127012,test,0
2023-08-13,8195256,test,0
2023-08-13,5582321,test,0
2023-08-13,8065934,test,0
2023-08-13,7678994,test,0
2023-08-13,7857573,test,1
2023-08-13,7660482,test,0
2023-08-13,5324967,test,1
2023-08-13,4493591,test,0
2023-08-13,5861453,test,0
2023-08-13,8675003,test,0
2023-08-13,6961331,test,0
2023-08-13,5009510,test,0
2023-08-13,8038067,test,0
2023-08-13,5866933,test,0
2023-08-13,8052670,test,0
2023-08-13,7671303,test,0
2023-08-13,4103574,test,0
2023-08-13,5300339,test,0
2023-08-13,7151739,test,1
2023-08-13,8998621,test,0
2023-08-13,5973392,test,0
2023-08-13,8719677,test,0
2023-08-13,6961990,test,0
2023-08-13,7184796,test,0
2023-08-13,4627870,test,1
2023-08-13,8916663,test,0
2023-08-13,7734597,test,0
2023-08-13,4229799,test,0
2023-08-13,7601595,test,0
2023-08-13,6561814,test,1
2023-08-13,4214418,test,1
2023-08-13,5271186,test,0
2023-08-13,8230091,test,0
2023-08-13,6156181,test,0
2023-08-13,7312747,test,0
2023-08-13,7197465,test,0
2023-08-13,8942782,test,0
2023-08-13,4815613,test,0
2023-08-13,5401594,test,1
2023-08-13,8158611,test,0
2023-08-13,7889508,test,0
2023-08-13,7919944,test,0
2023-08-13,7445195,test,0
2023-08-13,5883523,test,0
2023-08-13,4831076,test,0
2023-08-13,4653206,test,0
2023-08-13,8266138,test,0
2023-08-13,7977108,test,0
2023-08-13,4456057,test,0
2023-08-13,6495503,test,0
2023-08-13,5242909,test,1
2023-08-13,5227400,test,0
2023-08-13,4843524,test,0
2023-08-13,8981966,test,0
2023-08-13,7042659,test,0
2023-08-13,7062068,test,0
2023-08-13,6000050,test,0
2023-08-13,4526540,test,0
2023-08-13,8524909,test,0
2023-08-13,4596088,test,0
2023-08-13,5609729,test,0
2023-08-13,8186911,test,1
2023-08-13,6758824,test,0
2023-08-13,7461610,test,0
2023-08-13,5531942,test,0
2023-08-13,8637485,test,0
2023-08-13,6789905,test,1
2023-08-13,4437053,test,0
2023-08-13,6157246,test,0
2023-08-13,8965680,test,0
2023-08-13,5706852,test,0
2023-08-13,6011375,test,0
2023-08-13,6145896,test,0
2023-08-13,6465976,test,0
2023-08-13,7953959,test,0
2023-08-13,7258946,test,1
2023-08-13,8077647,test,0
2023-08-13,6638251,test,0
2023-08-13,5147110,test,0
2023-08-13,8972641,test,1
2023-08-13,6421001,test,0
2023-08-13,5813394,test,0
2023-08-13,8202045,test,0
2023-08-13,4911101,test,0
2023-08-13,7594881,test,1
2023-08-13,5545316,test,0
2023-08-13,4562662,test,0
2023-08-13,6834677,test,0
2023-08-13,8569616,test,0
2023-08-13,6180836,test,0
2023-08-13,5826713,test,1
2023-08-13,5017067,test,1
2023-08-13,8824896,test,0
2023-08-13,7953947,test,0
2023-08-13,5310094,test,0
2023-08-13,6210666,test,0
2023-08-13,4654035,test,0
2023-08-13,5006081,test,0
2023-08-13,7535185,test,1
2023-08-13,7071325,test,0
2023-08-13,8755312,test,1
2023-08-13,6486963,test,0
2023-08-13,8799321,test,0
2023-08-13,4293701,test,0
2023-08-13,5510207,test,0
2023-08-13,4431168,test,0
2023-08-13,6949467,test,0
2023-08-13,5797365,test,0
2023-08-13,5912594,test,0
2023-08-13,8583076,test,0
2023-08-13,7476582,test,0
2023-08-13,4833326,test,0
2023-08-13,4915078,test,1
2023-08-13,4818930,test,0
2023-08-13,8746117,test,0
2023-08-13,8645766,test,0
2023-08-13,8209478,test,0
2023-08-13,6351989,test,0
2023-08-13,4036006,test,0
2023-08-13,6775669,test,0
2023-08-13,6663951,test,0
2023-08-13,4621332,test,1
2023-08-13,6229648,test,1
2023-08-13,5618907,test,0
2023-08-13,6252160,test,0
2023-08-13,7153950,test,0
2023-08-13,6021132,test,0
2023-08-13,8024535,test,1
2023-08-13,4430094,test,0
2023-08-13,8256973,test,0
2023-08-13,8920615,test,1
2023-08-13,8781296,test,1
2023-08-13,7137820,test,1
2023-08-13,4225623,test,0
2023-08-13,6509158,test,0
2023-08-13,5047415,test,0
2023-08-13,5178920,test,0
2023-08-13,5689698,test,0
2023-08-13,5741597,test,0
2023-08-13,6194250,test,0
2023-08-13,5890448,test,0
2023-08-13,4636814,test,1
2023-08-13,8159695,test,0
2023-08-13,4905995,test,0
2023-08-13,8932269,test,0
2023-08-13,7610353,test,0
2023-08-13,6586827,test,0
2023-08-13,6496277,test,0
2023-08-13,5781631,test,0
2023-08-13,4066849,test,0
2023-08-13,8420264,test,0
2023-08-13,6689819,test,1
2023-08-13,6225349,test,1
2023-08-13,5528194,test,0
2023-08-13,8112920,test,0
2023-08-13,7562506,test,0
2023-08-13,5625544,test,0
2023-08-13,5700876,test,0
2023-08-13,6317029,test,0
2023-08-13,7085152,test,0
2023-08-13,7536865,test,0
2023-08-13,7183228,test,0
2023-08-13,8247054,test,1
2023-08-13,5611426,test,1
2023-08-13,7522763,test,0
2023-08-13,6636648,test,0
2023-08-13,7224385,test,0
2023-08-13,4671807,test,0
2023-08-13,8367417,test,1
2023-08-13,6303914,test,0
2023-08-13,6787478,test,0
2023-08-13,4761925,test,0
2023-08-13,4666911,test,1
2023-08-13,5834551,test,0
2023-08-13,6327518,test,0
2023-08-13,8361429,test,1
2023-08-13,7810103,test,1
2023-08-13,6392393,test,0
2023-08-13,6367719,test,0
2023-08-13,7914755,test,0
2023-08-13,5543620,test,0
2023-08-13,4484523,test,0
2023-08-13,4337001,test,0
2023-08-13,8540324,test,0
2023-08-13,7859302,test,0
2023-08-13,6713167,test,0
2023-08-13,4702039,test,0
2023-08-13,8757030,test,0
2023-08-13,4486138,test,0
2023-08-13,5805351,test,0
2023-08-13,4596662,test,0
2023-08-13,8064024,test,0
2023-08-13,4811065,test,0
2023-08-13,4000799,test,1
2023-08-13,6637737,test,1
2023-08-13,7430093,test,0
2023-08-13,8558035,test,0
2023-08-13,8193157,test,0
2023-08-13,4330792,test,0
2023-08-13,8967455,test,0
2023-08-13,4094131,test,0
2023-08-13,5465866,test,0
2023-08-13,7547401,test,1
2023-08-13,6424066,test,0
2023-08-13,8193487,test,0
2023-08-13,5034564,test,0
2023-08-13,6393124,test,0
2023-08-13,8036059,test,0
2023-08-13,5815303,test,1
2023-08-13,4040100,test,0
2023-08-13,8990720,test,0
2023-08-13,8463622,test,0
2023-08-13,7928084,test,0
2023-08-13,5208033,test,0
2023-08-13,7153955,test,0
2023-08-13,8954075,test,0
2023-08-13,5153256,test,0
2023-08-13,8320064,test,0
2023-08-13,7530912,test,0
2023-08-13,4889579,test,0
2023-08-13,5338015,test,0
2023-08-13,7928305,test,0
2023-08-13,7867583,test,0
2023-08-13,5795449,test,0
2023-08-13,8543025,test,0
2023-08-13,6895013,test,0
2023-08-13,7632786,test,0
2023-08-13,8293527,test,0
2023-08-13,5045851,test,1
2023-08-13,7688798,test,0
2023-08-13,5568651,test,0
2023-08-13,7732093,test,0
2023-08-13,7517506,test,0
2023-08-13,8235272,test,0
2023-08-13,4838101,test,1
2023-08-13,6006468,test,0
2023-08-13,8480120,test,0
2023-08-13,6968562,test,0
2023-08-13,4175206,test,0
2023-08-13,4041499,test,0
2023-08-13,7418960,test,0
2023-08-13,4728632,test,1
2023-08-13,6250635,test,0
2023-08-13,6558963,test,0
2023-08-13,5514339,test,1
2023-08-13,4496970,test,0
2023-08-13,8326793,test,0
2023-08-13,5704918,test,0
2023-08-13,8755176,test,0
2023-08-13,7748894,test,0
2023-08-13,8826437,test,0
2023-08-13,6194681,test,0
2023-08-13,4017598,test,0
2023-08-13,6251974,test,0
2023-08-13,7056817,test,1
2023-08-13,4552483,test,0
2023-08-13,7026831,test,0
2023-08-13,6953824,test,0
2023-08-13,4233780,test,0
2023-08-13,6833229,test,0
2023-08-13,8686057,test,0
2023-08-13,6546410,test,1
2023-08-13,6338963,test,0
2023-08-13,4457208,test,1
2023-08-13,6581395,test,0
2023-08-13,6141955,test,0
2023-08-13,8282330,test,1
2023-08-13,8888682,test,0
2023-08-13,6421249,test,0
2023-08-13,7827902,test,0
2023-08-13,4867894,test,0
2023-08-13,7554720,test,0
2023-08-13,6332343,test,0
2023-08-13,5300717,test,0
2023-08-13,8768650,test,0
2023-08-13,8329053,test,0
2023-08-13,5128280,test,1
2023-08-13,4155111,test,0
2023-08-13,5632809,test,0
2023-08-13,4527400,test,0
2023-08-13,7478488,test,1
2023-08-13,5895406,test,0
2023-08-13,6516868,test,0
2023-08-13,4479379,test,0
2023-08-13,8133839,test,0
2023-08-13,6724333,test,0
2023-08-13,6901784,test,0
2023-08-13,5879486,test,1
2023-08-13,8336289,test,0
2023-08-13,6389812,test,0
2023-08-13,8414812,test,1
2023-08-13,4651450,test,1
2023-08-13,5031863,test,0
2023-08-13,5186767,test,0
2023-08-13,4616286,test,0
2023-08-13,6865726,test,0
2023-08-13,4452826,test,0
2023-08-13,6983830,test,1
2023-08-13,5480615,test,0
2023-08-13,6450732,test,1
2023-08-13,4128394,test,0
2023-08-13,8138696,test,0
2023-08-13,7131070,test,0
2023-08-13,6811371,test,0
2023-08-13,4585810,test,0
2023-08-13,7866071,test,0
2023-08-13,7432088,test,0
2023-08-13,6333239,test,0
2023-08-13,6294377,test,0
2023-08-13,8090635,test,0
2023-08-13,8188307,test,0
2023-08-13,4490675,test,0
2023-08-13,6028051,test,0
2023-08-13,6863283,test,1
2023-08-13,7306024,test,0
2023-08-13,4093243,test,0
2023-08-13,6711149,test,1
2023-08-13,4674506,test,0
2023-08-13,7357548,test,0
2023-08-13,6231677,test,0
2023-08-13,8961301,test,1
2023-08-13,4056278,test,1
2023-08-13,6041372,test,0
2023-08-13,4655541,test,0
2023-08-13,6034208,test,0
2023-08-13,5552037,test,0
2023-08-13,4162385,test,0
2023-08-13,4806336,test,0
2023-08-13,7290694,test,1
2023-08-13,7039534,test,0
2023-08-13,6864276,test,0
2023-08-13,4858202,test,1
2023-08-13,5577056,test,0
2023-08-13,8619690,test,0
2023-08-13,5057214,test,1
2023-08-13,6894222,test,0
2023-08-13,7032381,test,0
2023-08-13,7786949,test,0
2023-08-13,6913300,test,0
2023-08-13,6132923,test,0
2023-08-13,6917906,test,0
2023-08-13,8741286,test,0
2023-08-13,4025202,test,0
2023-08-13,8048633,test,0
2023-08-13,4104676,test,0
2023-08-13,7778385,test,0
2023-08-13,8222585,test,0
2023-08-13,5906299,test,0
2023-08-13,7708122,test,0
2023-08-13,7447174,test,0
2023-08-13,5835648,test,0
2023-08-13,7208974,test,0
2023-08-13,5306011,test,0
2023-08-13,6420073,test,0
2023-08-13,6841211,test,0
2023-08-13,8530704,test,0
2023-08-13,4910481,test,0
2023-08-13,6824590,test,0
2023-08-13,6857956,test,0
2023-08-13,8025592,test,0
2023-08-13,4807375,test,0
2023-08-13,7491547,test,0
2023-08-13,6150822,test,0
2023-08-13,8602141,test,1
2023-08-13,5089537,test,0
2023-08-13,4867773,test,0
2023-08-13,7104434,test,0
2023-08-13,5591436,test,0
2023-08-13,8394950,test,0
2023-08-13,8765420,test,0
2023-08-13,4149812,test,0
2023-08-13,7558274,test,0
2023-08-13,6523675,test,1
2023-08-13,8672287,test,0
2023-08-13,5347154,test,0
2023-08-13,4330805,test,0
2023-08-13,6191133,test,0
2023-08-13,5732125,test,0
2023-08-13,5660483,test,0
2023-08-13,7394295,test,0
2023-08-13,5544289,test,0
2023-08-13,4935994,test,0
2023-08-13,8885859,test,0
2023-08-13,7207655,test,0
2023-08-13,8371101,test,0
2023-08-13,5567774,test,1
2023-08-13,6569895,test,0
2023-08-13,5336239,test,0
2023-08-13,8513834,test,0
2023-08-13,7023914,test,0
2023-08-13,6380667,test,0
2023-08-13,4192106,test,0
2023-08-13,6544962,test,0
2023-08-13,5344554,test,0
2023-08-13,8930336,test,0
2023-08-13,6867113,test,0
2023-08-13,8044742,test,0
2023-08-13,6043286,test,0
2023-08-13,7791190,test,0
2023-08-13,6203397,test,0
2023-08-13,4949123,test,0
2023-08-13,4917071,test,0
2023-08-13,7272911,test,0
2023-08-13,5479915,test,0
2023-08-13,6426484,test,0
2023-08-13,8154632,test,0
2023-08-13,4422706,test,0
2023-08-13,4855999,test,0
2023-08-13,7669803,test,0
2023-08-13,6018189,test,0
2023-08-13,4993579,test,0
2023-08-13,8606962,test,0
2023-08-13,8122042,test,0
2023-08-13,5625613,test,0
2023-08-13,7268766,test,0
2023-08-13,4716134,test,0
2023-08-13,4725865,test,0
2023-08-13,8340703,test,0
2023-08-13,7572812,test,0
2023-08-13,8360951,test,0
2023-08-13,4986284,test,0
2023-08-13,8053671,test,0
2023-08-13,8584665,test,1
2023-08-13,8318944,test,0
2023-08-13,5237566,test,0
2023-08-13,7250513,test,0
2023-08-13,5592806,test,0
2023-08-13,5954097,test,0
2023-08-13,5950728,test,0
2023-08-13,5976179,test,1
2023-08-13,7499978,test,0
2023-08-13,7433089,test,0
2023-08-13,8631472,test,1
2023-08-14,7791888,control,0
2023-08-14,6852315,control,0
2023-08-14,7851187,control,0
2023-08-14,7082459,control,1
2023-08-14,5798599,control,0
2023-08-14,7091451,control,0
2023-08-14,8623753,control,0
2023-08-14,6024085,control,0
2023-08-14,8700443,control,0
2023-08-14,4694165,control,0
2023-08-14,5633793,control,0
2023-08-14,6916463,control,0
2023-08-14,6810011,control,0
2023-08-14,5538685,control,0
2023-08-14,5660825,control,0
2023-08-14,5028850,control,0
2023-08-14,4370164,control,1
2023-08-14,5567742,control,0
2023-08-14,4250938,control,0
2023-08-14,5126611,control,0
2023-08-14,8489510,control,1
2023-08-14,8797487,control,0
2023-08-14,8547713,control,0
2023-08-14,7344204,control,0
2023-08-14,4521320,control,0
2023-08-14,6579551,control,0
2023-08-14,5294161,control,0
2023-08-14,7396203,control,0
2023-08-14,8160130,control,1
2023-08-14,8843466,control,0
2023-08-14,6275679,control,0
2023-08-14,6791171,control,0
2023-08-14,7766967,control,0
2023-08-14,6869403,control,0
2023-08-14,4397691,control,0
2023-08-14,8844791,control,0
2023-08-14,7551887,control,0
2023-08-14,8410503,control,0
2023-08-14,8918241,control,0
2023-08-14,5954386,control,0
2023-08-14,8229089,control,0
2023-08-14,8465790,control,0
2023-08-14,6557419,control,0
2023-08-14,7276517,control,0
2023-08-14,5195610,control,0
2023-08-14,7001598,control,0
2023-08-14,4140545,control,0
2023-08-14,4010088,control,0
2023-08-14,5396740,control,0
2023-08-14,5645618,control,0
2023-08-14,4571863,control,0
2023-08-14,6502609,control,0
2023-08-14,6027733,control,0
2023-08-14,6674858,control,0
2023-08-14,5349960,control,0
2023-08-14,4804345,control,0
2023-08-14,7815667,control,0
2023-08-14,8262006,control,0
2023-08-14,7866588,control,0
2023-08-14,7602962,control,0
2023-08-14,6748757,control,0
2023-08-14,4302017,control,0
2023-08-14,5296404,control,0
2023-08-14,6146132,control,0
2023-08-14,8676911,control,0
2023-08-14,4092462,control,0
2023-08-14,4557237,control,0
2023-08-14,6349319,control,0
2023-08-14,7312905,control,1
2023-08-14,7341849,control,1
2023-08-14,4339976,control,0
2023-08-14,6645618,control,0
2023-08-14,8693416,control,0
2023-08-14,6403874,control,0
2023-08-14,6973004,control,0
2023-08-14,8383024,control,0
2023-08-14,8208076,control,1
2023-08-14,4969661,control,0
2023-08-14,5186453,control,0
2023-08-14,7373368,control,0
2023-08-14,8186353,control,0
2023-08-14,4233081,control,0
2023-08-14,5965365,control,0
2023-08-14,4056382,control,0
2023-08-14,7208208,control,0
2023-08-14,8049694,control,0
2023-08-14,6296847,control,1
2023-08-14,5882566,control,0
2023-08-14,8106908,control,0
2023-08-14,8275905,control,0
2023-08-14,8210526,control,0
2023-08-14,8678200,control,0
2023-08-14,4052334,control,0
2023-08-14,8677203,control,0
2023-08-14,4572689,control,0
2023-08-14,7976829,control,0
2023-08-14,8653510,control,0
2023-08-14,6605088,control,0
2023-08-14,7033037,control,0
2023-08-14,4387760,control,0
2023-08-14,8192499,control,0
2023-08-14,5113367,control,0
2023-08-14,5103671,control,0
2023-08-14,6325233,control,0
2023-08-14,5070986,control,0
2023-08-14,8050626,control,0
2023-08-14,7937903,control,0
2023-08-14,5043670,control,0
2023-08-14,7139077,control,1
2023-08-14,7226741,control,0
2023-08-14,7874268,control,0
2023-08-14,6669947,control,0
2023-08-14,6493504,control,0
2023-08-14,4194368,control,1
2023-08-14,6994214,control,1
2023-08-14,4963491,control,0
2023-08-14,5677524,control,0
2023-08-14,6227909,control,0
2023-08-14,5487115,control,0
2023-08-14,5022499,control,0
2023-08-14,5693721,control,0
2023-08-14,8923707,control,0
2023-08-14,4638539,control,0
2023-08-14,7863402,control,0
2023-08-14,7614904,control,0
2023-08-14,6804241,control,0
2023-08-14,6532758,control,0
2023-08-14,7151643,control,0
2023-08-14,6762276,control,0
2023-08-14,8849515,control,0
2023-08-14,8175434,control,0
2023-08-14,6341117,control,0
2023-08-14,6992650,control,0
2023-08-14,6067032,control,0
2023-08-14,8754813,control,0
2023-08-14,6820497,control,0
2023-08-14,8867535,control,0
2023-08-14,4061260,control,0
2023-08-14,5167074,control,0
2023-08-14,4907409,control,0
2023-08-14,8930932,control,0
2023-08-14,5867412,control,0
2023-08-14,7714743,control,0
2023-08-14,8006214,control,1
2023-08-14,6281584,control,0
2023-08-14,8455902,control,0
2023-08-14,6101520,control,0
2023-08-14,4766162,control,0
2023-08-14,4996091,control,0
2023-08-14,4665997,control,0
2023-08-14,6503057,control,0
2023-08-14,6188317,control,0
2023-08-14,6597402,control,0
2023-08-14,8417484,control,0
2023-08-14,7598268,control,0
2023-08-14,5093653,control,0
2023-08-14,7488433,control,0
2023-08-14,4779020,control,1
2023-08-14,4827176,control,0
2023-08-14,5918781,control,0
2023-08-14,5370523,control,1
2023-08-14,6658157,control,1
2023-08-14,4527709,control,0
2023-08-14,7981425,control,0
2023-08-14,6984861,control,0
2023-08-14,6133425,control,1
2023-08-14,5115807,control,0
2023-08-14,5376925,control,0
2023-08-14,7450342,control,0
2023-08-14,7735746,control,0
2023-08-14,7097506,control,0
2023-08-14,6553476,control,0
2023-08-14,4502737,control,0
2023-08-14,4598607,control,0
2023-08-14,4549078,control,0
2023-08-14,4444181,control,0
2023-08-14,8330387,control,0
2023-08-14,5699313,control,0
2023-08-14,4963647,control,0
2023-08-14,6444003,control,0
2023-08-14,4622801,control,0
2023-08-14,6492149,control,0
2023-08-14,7889454,control,0
2023-08-14,7860639,control,0
2023-08-14,4803539,control,0
2023-08-14,7238804,control,0
2023-08-14,6604519,control,0
2023-08-14,5152262,control,0
2023-08-14,5541666,control,1
2023-08-14,7943095,control,0
2023-08-14,4418013,control,0
2023-08-14,8049855,control,0
2023-08-14,8072804,control,1
2023-08-14,8019338,control,0
2023-08-14,4282072,control,0
2023-08-14,5783952,control,0
2023-08-14,6106660,control,0
2023-08-14,6108899,control,0
2023-08-14,4899978,control,0
2023-08-14,7877045,control,1
2023-08-14,4792116,control,0
2023-08-14,8215606,control,0
2023-08-14,8673153,control,0
2023-08-14,8819960,control,0
2023-08-14,4616296,control,0
2023-08-14,6084750,control,0
2023-08-14,4211726,control,0
2023-08-14,8706536,control,0
2023-08-14,8018576,control,0
2023-08-14,7521995,control,0
2023-08-14,4503680,control,1
2023-08-14,6326696,control,0
2023-08-14,7883235,control,0
2023-08-14,8808748,control,1
2023-08-14,8140034,control,0
2023-08-14,4886398,control,0
2023-08-14,8977545,control,0
2023-08-14,5681448,control,0
2023-08-14,4539679,control,0
2023-08-14,4057335,control,0
2023-08-14,5658135,control,0
2023-08-14,8326220,control,0
2023-08-14,5931334,control,0
2023-08-14,7734849,control,0
2023-08-14,8189370,control,0
2023-08-14,6360272,control,0
2023-08-14,4257254,control,0
2023-08-14,5810641,control,0
2023-08-14,8620943,control,1
2023-08-14,8032222,control,0
2023-08-14,7689138,control,1
2023-08-14,5808866,control,0
2023-08-14,7751355,control,0
2023-08-14,7780795,control,0
2023-08-14,7164946,control,0
2023-08-14,8967949,control,0
2023-08-14,5110872,control,0
2023-08-14,8837312,control,0
2023-08-14,4650529,control,1
2023-08-14,8773763,control,0
2023-08-14,5041317,control,0
2023-08-14,5766851,control,0
2023-08-14,8590437,control,0
2023-08-14,4861169,control,0
2023-08-14,7584786,control,0
2023-08-14,8265455,control,0
2023-08-14,4959743,control,0
2023-08-14,5165543,control,0
2023-08-14,5295189,control,0
2023-08-14,5788150,control,0
2023-08-14,6050093,control,0
2023-08-14,5419528,control,0
2023-08-14,7906146,control,1
2023-08-14,6798091,control,0
2023-08-14,5178002,control,0
2023-08-14,5487996,control,0
2023-08-14,5737544,control,0
2023-08-14,6292762,control,0
2023-08-14,8410609,control,0
2023-08-14,5839248,control,0
2023-08-14,4893283,control,0
2023-08-14,7629179,control,0
2023-08-14,6017718,control,0
2023-08-14,6211479,control,0
2023-08-14,8125595,control,0
2023-08-14,7822503,control,0
2023-08-14,6053212,control,0
2023-08-14,5479161,control,1
2023-08-14,7091733,control,0
2023-08-14,4007699,control,0
2023-08-14,6691214,control,0
2023-08-14,4340180,control,0
2023-08-14,7596313,control,0
2023-08-14,7778612,control,0
2023-08-14,7858674,control,0
2023-08-14,8917789,control,0
2023-08-14,5931863,control,0
2023-08-14,4808676,control,0
2023-08-14,5561844,control,0
2023-08-14,8001962,control,0
2023-08-14,4700554,control,0
2023-08-14,7769287,control,1
2023-08-14,5799879,control,0
2023-08-14,7323070,control,0
2023-08-14,7850297,control,0
2023-08-14,6740067,control,0
2023-08-14,7423351,control,1
2023-08-14,4663850,control,0
2023-08-14,8607611,control,0
2023-08-14,8265009,control,0
2023-08-14,4742982,control,0
2023-08-14,8131518,control,1
2023-08-14,7055440,control,0
2023-08-14,8382690,control,0
2023-08-14,4628544,control,0
2023-08-14,8703004,control,0
2023-08-14,5967878,control,1
2023-08-14,6271546,control,0
2023-08-14,6104924,control,0
2023-08-14,8871291,control,0
2023-08-14,5246502,control,0
2023-08-14,4558790,control,0
2023-08-14,7210322,control,0
2023-08-14,7868666,control,0
2023-08-14,7419777,control,1
2023-08-14,7382296,control,0
2023-08-14,8524307,control,0
2023-08-14,6138269,control,0
2023-08-14,6733443,control,0
2023-08-14,8432216,control,0
2023-08-14,7929274,control,1
2023-08-14,8144439,control,0
2023-08-14,8910859,control,0
2023-08-14,8005728,control,0
2023-08-14,7940273,control,0
2023-08-14,4047719,control,0
2023-08-14,7921666,control,0
2023-08-14,4030243,control,0
2023-08-14,8042623,control,0
2023-08-14,4335656,control,0
2023-08-14,5562041,control,0
2023-08-14,6741219,control,0
2023-08-14,8126420,control,0
2023-08-14,7892622,control,0
2023-08-14,8236551,control,1
2023-08-14,8729499,control,0
2023-08-14,8652833,control,0
2023-08-14,5136097,control,0
2023-08-14,7523371,control,0
2023-08-14,5846762,control,0
2023-08-14,7560251,control,0
2023-08-14,8008785,control,0
2023-08-14,7081254,control,0
2023-08-14,7849749,control,0
2023-08-14,6862140,control,0
2023-08-14,5210971,control,0
2023-08-14,4233606,control,0
2023-08-14,8415414,control,0
2023-08-14,8005835,control,0
2023-08-14,6109904,control,0
2023-08-14,6072254,control,0
2023-08-14,5553748,control,0
2023-08-14,6089625,control,0
2023-08-14,5649309,control,0
2023-08-14,6191302,control,0
2023-08-14,6808008,control,0
2023-08-14,8204728,control,0
2023-08-14,4342369,control,0
2023-08-14,8677687,control,0
2023-08-14,6134734,control,0
2023-08-14,5137616,control,0
2023-08-14,5476386,control,0
2023-08-14,8438048,control,0
2023-08-14,7731179,control,0
2023-08-14,8433644,control,0
2023-08-14,6297997,control,0
2023-08-14,5611387,control,0
2023-08-14,5084726,control,0
2023-08-14,7273930,control,0
2023-08-14,8840536,control,0
2023-08-14,8498640,control,0
2023-08-14,6870457,control,1
2023-08-14,5068566,control,0
2023-08-14,5461284,control,0
2023-08-14,7916921,control,0
2023-08-14,5061222,control,0
2023-08-14,7564316,control,0
2023-08-14,6995945,control,0
2023-08-14,7637001,control,0
2023-08-14,6440944,control,0
2023-08-14,5594523,control,0
2023-08-14,8509982,control,1
2023-08-14,4354897,control,1
2023-08-14,6869225,control,1
2023-08-14,4168798,control,0
2023-08-14,7603054,control,0
2023-08-14,4164926,control,0
2023-08-14,6708458,control,0
2023-08-14,6031891,control,0
2023-08-14,6297223,control,0
2023-08-14,8329070,control,0
2023-08-14,8363469,control,0
2023-08-14,6945181,control,0
2023-08-14,6967087,control,0
2023-08-14,8407363,control,0
2023-08-14,6629191,control,0
2023-08-14,8147564,control,1
2023-08-14,6469468,control,0
2023-08-14,7065517,control,0
2023-08-14,4346450,control,0
2023-08-14,8215122,control,0
2023-08-14,4517940,control,0
2023-08-14,5854136,control,0
2023-08-14,5121492,control,0
2023-08-14,4122143,control,0
2023-08-14,5898217,control,0
2023-08-14,4640608,control,0
2023-08-14,4535999,control,0
2023-08-14,6968243,control,0
2023-08-14,7229150,control,0
2023-08-14,5779263,control,0
2023-08-14,5577672,control,0
2023-08-14,4646040,control,0
2023-08-14,7801933,control,0
2023-08-14,8259742,control,0
2023-08-14,6606091,control,0
2023-08-14,7151526,control,0
2023-08-14,4789554,control,0
2023-08-14,4575335,control,0
2023-08-14,4096489,control,0
2023-08-14,8044143,control,0
2023-08-14,5685340,control,0
2023-08-14,8103011,control,0
2023-08-14,4615025,control,0
2023-08-14,4078061,control,0
2023-08-14,7522702,control,1
2023-08-14,5801595,control,0
2023-08-14,4473422,control,0
2023-08-14,8309872,control,1
2023-08-14,4569321,control,0
2023-08-14,7354550,control,0
2023-08-14,6281350,control,0
2023-08-14,4753876,control,0
2023-08-14,5331464,control,0
2023-08-14,5094068,control,0
2023-08-14,5389214,control,0
2023-08-14,8630369,control,0
2023-08-14,6127562,control,0
2023-08-14,5096345,control,0
2023-08-14,7358308,control,0
2023-08-14,8805584,control,0
2023-08-14,8486482,control,0
2023-08-14,5452016,control,0
2023-08-14,5016809,control,0
2023-08-14,4110901,control,0
2023-08-14,7597315,control,0
2023-08-14,5158419,control,0
2023-08-14,7360632,control,0
2023-08-14,8569561,control,0
2023-08-14,4262580,control,0
2023-08-14,5052333,control,0
2023-08-14,6563841,control,1
2023-08-14,4980844,control,0
2023-08-14,6013512,control,0
2023-08-14,8897089,control,0
2023-08-14,4436358,control,0
2023-08-14,6162028,control,0
2023-08-14,8323657,control,0
2023-08-14,6656587,control,0
2023-08-14,6071471,control,0
2023-08-14,8704497,control,0
2023-08-14,5590548,control,0
2023-08-14,8051069,control,0
2023-08-14,4236827,control,0
2023-08-14,7590552,control,0
2023-08-14,5740156,control,0
2023-08-14,5005620,control,0
2023-08-14,7029535,control,0
2023-08-14,5396652,control,0
2023-08-14,4368747,control,0
2023-08-14,8891712,control,0
2023-08-14,7119845,control,0
2023-08-14,5053203,control,0
2023-08-14,5338884,control,0
2023-08-14,7164157,control,1
2023-08-14,8063574,control,0
2023-08-14,5323688,control,0
2023-08-14,8288059,control,0
2023-08-14,6320242,control,0
2023-08-14,8210600,control,0
2023-08-14,8657327,control,0
2023-08-14,6359090,control,0
2023-08-14,8214419,control,0
2023-08-14,5034143,control,0
2023-08-14,4415934,control,0
2023-08-14,4839689,control,0
2023-08-14,8277361,control,0
2023-08-14,5414422,control,0
2023-08-14,6362104,control,1
2023-08-14,5280685,control,0
2023-08-14,7993929,control,0
2023-08-14,5584431,control,1
2023-08-14,5972387,control,0
2023-08-14,7298717,control,0
2023-08-14,8451159,control,0
2023-08-14,6235158,control,0
2023-08-14,4250805,control,1
2023-08-14,6166531,control,0
2023-08-14,8535483,control,0
2023-08-14,8317850,control,0
2023-08-14,7061928,control,0
2023-08-14,4835585,control,0
2023-08-14,7625161,control,0
